EmployeeId,CommuteDistance,DegreeCompleted,DegreeField,Department,EmploymentEndDate,EmploymentEndReason,EmploymentStartDate,Gender,JobLevel,MaritalStatus,NumPreviousCompanies,NumYearsWorked,OvertimeDays,OvertimeHours,Salary,TrainingsAttended,TravelFrequency,WeeklyHoursBudgeted,YearOfBirth
1668,13,Master,Other,Marketing,,,2009-02-28,Male,2,Married,0.0,11,4,16,41900,1,Less than monthly,40,1983
1669,12,Bachelor,Business,Information Technology,,,2018-04-13,Male,1,Single,1.0,10,1,2,59100,1,Monthly,40,1984
1670,5,Bachelor,Marketing,Information Technology,2019-07-31,Retired,2019-05-24,Female,1,Single,,1,2,5,45300,2,No travel,40,1994
1671,6,Master,Business,Other,,,2017-01-28,Male,1,Single,0.0,3,1,4,42100,2,No travel,40,1993
1672,7,Master,Business,Information Technology,,,2016-11-17,Female,1,Married,2.0,14,8,25,66600,1,Weekly,40,1981
1673,8,Bachelor,Finance,Marketing,2019-06-21,Went to another company,2017-03-19,Female,4,Single,4.0,32,1,6,94300,1,Less than Monthly,40,1963
1674,13,Master,Computer Science,Accounting,,,2013-08-07,Female,4,Single,2.0,26,3,9,142100,0,Weekly,40,1971
1675,11,Master,Marketing,Other,2019-05-09,Retired,2006-07-26,Male,2,Married,,12,4,19,60400,0,Monthly,40,1985
1676,12,Master,Marketing,Other,,,2012-09-28,Male,3,Married,0.0,8,1,2,59000,1,Weekly,40,1990
1677,4,Bachelor,Business,Other,2019-07-12,Went to another company,2015-08-24,Female,1,Single,2.0,13,5,16,56500,1,Monthly,40,1983
1678,11,Master,Finance,Other,,,2018-04-15,Male,3,Married,0.0,2,3,10,49400,2,Weekly,40,1993
1679,5,Bachelor,Finance,Other,2019-11-08,Went to another company,2017-01-19,Male,1,Married,2.0,11,4,12,53300,0,Weekly,40,1986
1680,12,Master,Computer Science,Marketing,2019-02-08,Retired,2017-05-05,Male,2,Married,,5,2,10,35100,1,Less than monthly,40,1990
1681,10,Master,Other,Other,,,2019-05-03,Female,2,Married,3.0,11,3,5,58600,1,,40,1983
1682,17,Bachelor,Technical Degree,Accounting,,,2017-04-12,Male,2,Married,3.0,17,6,13,90000,1,,40,1977
1683,5,Bachelor,Other,Accounting,,,2017-01-05,Male,2,Married,1.0,7,1,2,67000,4,Weekly,40,1986
1684,11,Master,Marketing,Sales,2019-08-16,Retired,1994-06-09,Female,2,Single,,27,3,7,53800,1,Weekly,40,1970
1685,8,Master,Other,Marketing,,,2012-12-24,Male,3,Married,2.0,18,10,40,56600,2,Less than monthly,40,1976
1686,3,Bachelor,Other,Other,,,2016-10-06,Male,3,Married,2.0,21,5,9,86700,1,,40,1976
1687,4,Bachelor,Computer Science,Human Resources,2019-02-12,Retired,2015-09-14,Female,5,Single,5.0,45,1,3,194900,1,No travel,40,1952
1688,18,Bachelor,Life Sciences,Other,2019-12-06,Retired,2010-05-27,Male,2,,,12,1,1,60400,1,Weekly,40,1982
1689,14,Bachelor,Other,Other,2019-11-01,Retired,2016-02-19,Female,2,Married,,4,5,18,47700,1,Less than Monthly,40,1994
1690,7,Associate,Marketing,Other,,,2018-10-26,Male,3,,1.0,6,1,2,55600,1,,40,1988
1691,10,Bachelor,Computer Science,Other,,,2016-10-10,Male,1,Married,3.0,24,1,1,78300,1,Monthly,40,1973
1692,12,Bachelor,Life Sciences,Other,2019-04-22,Went to another company,2019-01-29,Male,1,,1.0,1,2,8,39700,1,Weekly,40,1992
1693,6,Bachelor,Other,Information Technology,,,2017-05-23,Female,3,Married,2.0,8,6,10,67400,1,Monthly,40,1989
1694,7,Bachelor,Finance,Sales,,,2017-03-19,Female,3,,2.0,14,1,2,40300,1,Monthly,40,1983
1695,6,Master,Marketing,Information Technology,,,2015-05-14,Male,2,Married,1.0,8,3,4,61300,1,No travel,40,1990
1696,13,Bachelor,Finance,Other,,,2015-11-04,Male,3,Married,1.0,11,2,7,64500,0,,40,1985
1697,5,Bachelor,Other,Other,2019-09-13,Fired,2019-02-25,Male,2,Married,3.0,19,6,14,74300,1,Less than Monthly,40,1976
1698,14,Bachelor,Computer Science,Accounting,,,2014-10-26,Female,1,Single,1.0,12,2,8,70600,1,Monthly,40,1983
1699,14,Master,Finance,Accounting,2019-12-04,Went to another company,2019-05-18,Male,3,Married,2.0,12,20,28,85400,3,weekly,40,1981
1700,14,Bachelor,Business,Marketing,2019-09-20,Retired,2013-07-17,Female,1,Married,,8,1,2,34800,4,Weekly,40,1990
1701,6,Master,Business,Other,,,2015-12-07,Female,3,Married,3.0,21,5,17,86700,1,Monthly,40,1973
1702,15,Master,Marketing,Other,,,2016-03-11,Female,1,Married,1.0,7,3,15,47400,1,Monthly,40,1991
1703,7,Bachelor,Computer Science,Sales,,,2016-08-12,Female,1,Single,2.0,8,14,44,27900,1,No travel,40,1988
1704,8,Bachelor,Other,Other,,,2012-08-15,Male,2,Single,0.0,8,2,7,53600,1,No travel,40,1985
1705,11,Master,Business,Other,,,2015-12-03,Male,3,Single,2.0,25,3,7,97500,0,Weekly,40,1970
1706,9,Bachelor,Marketing,Accounting,,,2012-03-04,Female,2,Single,0.0,8,9,13,69000,0,No travel,40,1985
1707,2,Master,Computer Science,Other,,,2017-04-17,Male,3,Married,4.0,18,3,8,79300,0,No travel,40,1978
1708,16,Master,Business,Marketing,2019-05-27,Retired,1991-06-02,Male,3,Divorced,,28,1,1,76100,1,No travel,40,1968
1709,8,Bachelor,Computer Science,Marketing,,,2010-03-15,Female,1,Divorced,0.0,10,2,7,37000,1,Weekly,40,1987
1710,12,Master,Business,Other,2019-05-17,Went to another company,2016-09-12,Female,1,Single,0.0,4,5,20,43300,1,Monthly,40,1989
1711,9,Master,Finance,Other,,,2013-11-03,Female,4,Single,1.0,19,2,7,89900,2,Monthly,40,1978
1712,6,Bachelor,Business,Other,,,2018-11-29,Male,1,Married,4.0,15,4,9,60000,1,No travel,40,1983
1713,13,Master,Business,Sales,,,2013-04-11,Male,2,Married,2.0,17,2,5,40000,0,Monthly,40,1976
1714,8,Master,Computer Science,Marketing,2019-02-28,Went to another company,2011-02-21,Female,5,Married,3.0,30,2,6,97700,3,Monthly,40,1965
1715,4,Master,Business,Marketing,,,2018-11-28,Male,2,Single,3.0,15,1,5,47100,0,Monthly,40,1979
1716,10,Bachelor,Technical Degree,Marketing,2019-01-30,Went to another company,2015-12-29,Female,2,Married,3.0,21,1,4,56300,2,No travel,40,1973
1717,14,Master,Marketing,Human Resources,,,2015-08-22,Female,2,Single,5.0,21,1,2,72000,0,No travel,40,1975
1718,12,Bachelor,Finance,Accounting,2019-12-20,Went to another company,2012-05-03,Female,2,Single,2.0,19,18,23,95500,0,Monthly,40,1977
1719,15,Bachelor,Marketing,Sales,,,2013-10-18,Male,1,Single,0.0,7,1,3,27100,1,Monthly,40,1987
1720,4,Master,Marketing,Information Technology,,,2016-10-24,Female,3,Single,1.0,14,1,1,80500,2,No travel,40,1980
1721,6,Master,Computer Science,Sales,,,2016-06-03,Male,3,Single,1.0,14,2,7,40300,2,Monthly,40,1982
1722,7,Bachelor,Finance,Human Resources,2019-05-08,Fired,2010-10-30,Male,2,Divorced,2.0,24,1,3,78700,3,Monthly,40,1973
1723,11,Bachelor,Business,Other,2019-07-30,Retired,2019-06-22,Male,1,Single,,1,1,4,39700,6,No travel,40,1994
1724,3,Master,Technical Degree,Other,2019-03-15,Retired,2019-02-21,Female,1,Married,,1,1,2,39700,1,Less than Monthly,40,1994
1725,8,Bachelor,Business,Marketing,,,2018-03-10,Male,3,Married,2.0,16,1,5,53400,1,Weekly,40,1978
1726,14,Bachelor,Finance,Marketing,,,2016-02-20,Female,1,Married,2.0,12,3,12,39200,1,No travel,40,1985
1727,12,Master,Marketing,Accounting,,,2012-09-28,Female,1,Divorced,0.0,8,1,2,62700,2,No travel,40,1987
1728,8,Bachelor,Technical Degree,Other,,,2012-07-09,Female,2,Single,1.0,14,3,6,64100,1,No travel,40,1982
1729,10,Bachelor,Marketing,Accounting,2019-10-03,Fired,2019-07-01,Male,1,Married,0.0,1,4,6,51000,4,,40,1994
1730,12,Bachelor,Marketing,Other,,,2016-02-26,Male,2,Married,3.0,16,1,5,68000,1,Monthly,40,1982
1731,8,Bachelor,Marketing,Marketing,,,2018-10-15,Female,1,Divorced,2.0,8,1,2,34800,1,No travel,40,1985
1732,12,Master,Marketing,Marketing,,,2019-05-16,Female,4,Married,1.0,1,3,11,37700,0,Less than monthly,40,1995
1733,16,Below College,,Marketing,,,2019-04-08,Male,1,Divorced,0.0,1,2,10,28300,2,Less than Monthly,40,1995
1734,15,Master,Business,Other,,,2016-10-24,Male,3,Single,1.0,8,5,6,59000,1,Weekly,40,1989
1735,9,Bachelor,Other,Marketing,,,2017-09-12,Male,2,Divorced,0.0,3,1,6,33100,0,,40,1995
1736,12,Bachelor,Finance,Other,,,2018-06-12,Male,1,Single,2.0,7,5,12,47400,1,Weekly,40,1989
1737,8,Bachelor,Life Sciences,Human Resources,2019-06-25,Retired,1992-11-25,Male,2,Married,,29,1,6,91200,1,No travel,40,1964
1738,9,Master,Business,Other,2019-11-04,Went to another company,2015-12-04,Female,4,Divorced,2.0,12,6,20,73100,1,,40,1981
1739,6,Master,Other,Accounting,,,2014-01-02,Female,1,Married,2.0,19,2,6,86800,1,Monthly,40,1975
1740,7,Master,Computer Science,Accounting,,,2018-03-08,Male,3,Married,2.0,15,3,7,93300,1,Less than monthly,40,1983
1741,14,Bachelor,Other,Marketing,,,2007-09-19,Male,1,Single,0.0,13,1,4,40400,2,,40,1985
1742,11,Bachelor,Business,Marketing,2019-08-08,Went to another company,2019-04-20,Male,4,Married,8.0,29,1,7,86300,2,Weekly,40,1967
1743,11,Bachelor,Computer Science,Marketing,,,2015-01-07,Female,4,Divorced,4.0,29,2,8,86300,2,Monthly,40,1969
1744,10,Bachelor,Finance,Other,,,2019-02-20,Male,2,Single,1.0,9,3,9,55300,2,Weekly,40,1989
1745,7,Associate,Marketing,Marketing,,,2018-06-20,Female,2,Married,2.0,15,1,3,47100,1,,40,1982
1746,6,Bachelor,Marketing,Sales,2019-07-08,Retired,2008-04-21,Male,2,Married,,13,6,24,35500,3,Weekly,40,1982
1747,6,Master,Marketing,Other,,,2017-03-03,Male,1,Single,1.0,7,1,5,47400,1,Less than monthly,40,1986
1748,15,Bachelor,Finance,Other,2019-10-04,Went to another company,2019-05-11,Male,2,,1.0,1,10,11,43600,1,No travel,40,1994
1749,11,Bachelor,Technical Degree,Other,,,2019-09-03,Male,1,Married,1.0,3,1,2,42100,3,Weekly,40,1991
1750,10,Associate,Marketing,Other,2019-01-25,Retired,2000-09-18,Male,3,,,21,1,4,86700,0,Less than Monthly,40,1977
1751,18,Master,Finance,Other,2019-03-07,Went to another company,2016-06-06,Female,2,Single,0.0,4,3,6,47700,0,,40,1989
1752,12,Bachelor,Life Sciences,Other,2019-12-24,Fired,2019-08-03,Male,2,Single,1.0,5,2,5,49100,1,Monthly,40,1989
1753,5,Below College,,Marketing,,,2015-03-28,Female,3,Married,5.0,22,1,2,63800,1,Monthly,40,1974
1754,9,Bachelor,Life Sciences,Information Technology,,,2011-01-25,Male,1,Married,0.0,9,1,4,57400,2,Monthly,40,1988
1755,10,Associate,Other,Other,,,2018-12-17,Male,1,,0.0,2,3,6,40800,1,Weekly,40,1992
1756,15,Master,Other,Accounting,,,2019-01-09,Female,3,Divorced,5.0,22,1,2,114800,3,Monthly,40,1972
1757,5,Master,Marketing,Accounting,2019-06-24,Went to another company,2019-05-04,Female,3,Single,1.0,4,12,18,67400,1,No travel,40,1989
1758,10,Bachelor,Other,Information Technology,,,2017-09-14,Female,2,Single,2.0,12,15,42,69000,1,Weekly,40,1981
1759,3,Bachelor,Other,Other,,,2019-08-20,Male,1,Married,0.0,1,1,2,39700,2,Monthly,40,1994
1760,8,Bachelor,Life Sciences,Accounting,,,2014-04-04,Male,2,Single,0.0,6,3,10,65000,2,No travel,40,1987
1761,12,Bachelor,Business,Marketing,,,2008-01-26,Female,3,Married,1.0,25,4,15,69700,1,,40,1969
1762,6,Associate,Life Sciences,Other,,,2017-11-30,Male,3,Single,7.0,35,2,4,131100,2,No travel,40,1963
1763,6,Master,Business,Marketing,2019-11-11,Fired,2013-05-05,Female,2,Divorced,0.0,7,1,6,37200,1,,40,1987
1764,10,Doctor,Life Sciences,Human Resources,2019-12-26,Went to another company,2016-10-01,Male,3,Married,2.0,13,7,12,62500,1,No travel,40,1983
1765,8,Bachelor,Life Sciences,Information Technology,,,2015-07-02,Male,2,Married,4.0,24,26,41,98400,2,Weekly,40,1971
1766,9,Master,Business,Human Resources,,,2012-07-24,Female,3,Divorced,1.0,22,4,8,81600,0,,40,1974
1767,9,Bachelor,Life Sciences,Sales,2019-10-08,Fired,2019-05-21,Female,2,Married,1.0,1,8,22,24900,1,,40,1995
1768,5,Master,Other,Other,,,2007-08-25,Female,5,Single,2.0,37,3,5,168300,2,monthly,40,1958
1769,11,Bachelor,Business,Accounting,,,2015-10-02,Female,1,Married,0.0,5,1,4,57400,1,Weekly,40,1993
1770,6,Bachelor,Technical Degree,Accounting,2019-03-29,Fired,2016-08-19,Female,1,Single,2.0,12,2,9,70600,1,No travel,40,1982
1771,11,Master,Other,Accounting,2019-12-13,Went to another company,2017-02-24,Male,1,Married,4.0,19,3,10,86800,3,Weekly,40,1976
1772,14,Master,Finance,Accounting,,,2012-11-01,Female,2,Single,1.0,13,3,14,80000,1,No travel,40,1985
1773,14,Bachelor,Other,Other,,,2019-04-18,Male,1,Divorced,1.0,1,9,12,39700,3,monthly,40,1994
1774,14,Master,Other,Marketing,2019-03-27,Fired,2019-03-03,Male,2,Single,1.0,2,1,2,32100,3,Monthly,40,1994
1775,12,Doctor,Life Sciences,Other,2019-10-04,Went to another company,2012-03-21,Male,3,Single,2.0,27,4,7,103500,2,,40,1969
1776,8,Bachelor,Technical Degree,Marketing,,,2008-09-10,Male,3,Married,0.0,12,2,3,47400,1,Less than Monthly,40,1985
1777,3,Master,Technical Degree,Other,,,2016-05-23,Male,3,Married,0.0,4,5,17,52400,1,No travel,40,1993
1778,11,Bachelor,Other,Marketing,2019-09-06,Went to another company,2018-08-24,Female,2,Single,5.0,17,2,9,50000,0,Less than Monthly,40,1979
1779,11,Bachelor,Finance,Sales,2019-03-15,Retired,2012-01-06,Female,3,Married,,10,1,7,35800,0,Monthly,40,1988
1780,9,Bachelor,Other,Accounting,,,2016-11-10,Female,1,Single,0.0,4,7,12,55700,0,Monthly,40,1993
1781,13,Master,Computer Science,Other,2019-04-12,Went to another company,2014-01-16,Female,1,Married,2.0,14,1,1,58200,2,Monthly,40,1984
1782,12,Bachelor,Technical Degree,Other,,,2018-01-31,Male,1,Married,2.0,10,1,5,51700,2,No travel,40,1983
1783,15,Master,Finance,Accounting,2019-06-14,Fired,2019-01-13,Male,2,Single,1.0,1,1,6,56100,1,No travel,40,1993
1784,17,Master,Computer Science,Other,,,2016-06-25,Male,3,Single,4.0,29,1,1,109800,0,weekly,40,1966
1785,19,Master,Marketing,Other,2019-02-08,Went to another company,2014-06-17,Female,1,Married,2.0,12,3,5,54900,2,Weekly,40,1984
1786,9,Doctor,Marketing,Other,,,2008-11-16,Female,4,Divorced,1.0,20,1,2,92600,1,,40,1978
1787,4,Bachelor,Marketing,Accounting,,,2015-03-27,Female,1,Married,2.0,14,10,12,74900,1,Monthly,40,1980
1788,14,Bachelor,Finance,Sales,,,2017-01-14,Male,3,Married,3.0,20,1,3,48100,1,monthly,40,1976
1789,6,Bachelor,Other,Other,,,2019-01-01,Female,1,Married,1.0,6,14,28,46000,1,,40,1988
1790,15,Associate,Technical Degree,Information Technology,,,2015-12-17,Male,2,Single,2.0,13,1,2,71100,1,No travel,40,1982
1791,10,Bachelor,Other,Other,,,2019-04-02,Female,1,Divorced,0.0,1,1,3,39700,1,monthly,40,1994
1792,13,Bachelor,Life Sciences,Other,,,2017-07-18,Female,1,Single,4.0,25,4,7,80600,3,,40,1973
1793,14,Bachelor,Other,Human Resources,,,2017-08-14,Female,1,Single,2.0,6,5,10,42000,1,Monthly,40,1992
1794,6,Bachelor,Computer Science,Other,,,2015-07-27,Male,1,Divorced,2.0,24,5,9,78300,2,Weekly,40,1973
1795,8,Bachelor,Marketing,Other,,,2015-07-12,Male,1,Married,1.0,10,3,9,51700,1,,40,1984
1796,14,Master,Finance,Other,,,2011-08-31,Male,3,Married,2.0,23,6,12,91900,1,No travel,40,1970
1797,8,Bachelor,Computer Science,Other,2019-05-29,Went to another company,2013-04-30,Male,1,Married,0.0,7,12,21,47400,0,,40,1990
1798,8,Bachelor,Marketing,Accounting,2019-09-27,Went to another company,2015-09-28,Female,4,Married,5.0,20,4,5,119000,1,Less than monthly,40,1978
1799,15,Bachelor,Other,Other,2019-12-04,Went to another company,2018-02-02,Male,1,Married,1.0,10,1,3,51700,1,No travel,40,1988
1800,14,Bachelor,Computer Science,Other,,,2009-06-08,Male,3,Married,3.0,39,1,4,147500,3,Monthly,40,1955
1801,14,Bachelor,Other,Other,2019-03-01,Went to another company,2018-05-06,Female,2,Single,0.0,2,8,20,44900,3,Less than Monthly,40,1994
1802,9,Bachelor,Business,Information Technology,,,2017-01-09,Female,1,Married,2.0,15,3,4,68600,1,Weekly,40,1979
1803,8,Bachelor,Other,Other,2019-07-16,Fired,2019-02-01,Male,2,Married,2.0,11,8,21,58600,2,Weekly,40,1986
1804,14,Master,Finance,Other,,,2016-07-17,Male,4,Married,2.0,19,1,2,89900,3,,40,1978
1805,9,Bachelor,Marketing,Other,,,2016-02-14,Female,1,Married,1.0,10,1,1,51700,1,Monthly,40,1988
1806,17,Bachelor,Business,Information Technology,,,2018-07-15,Male,1,Single,1.0,1,8,11,45300,1,Weekly,40,1994
1807,11,Bachelor,Technical Degree,Other,,,2018-08-28,Female,1,Married,0.0,2,6,7,40800,1,,40,1991
1808,8,Master,Other,Other,,,2013-09-01,Female,4,Married,2.0,17,1,3,84700,0,,40,1980
1809,1,Bachelor,Computer Science,Other,2019-12-12,Went to another company,2013-11-02,Male,2,Married,2.0,19,2,9,74300,1,No travel,40,1975
1810,9,Master,Finance,Information Technology,,,2016-07-13,Male,1,Single,4.0,17,4,15,72700,2,Monthly,40,1976
1811,12,Bachelor,Other,Sales,,,2019-02-06,Female,1,Single,4.0,19,4,11,38600,3,No travel,40,1977
1812,8,Doctor,Life Sciences,Other,,,2012-09-19,Male,2,Single,1.0,18,2,3,72100,0,,40,1977
1813,6,Bachelor,Other,Sales,2019-11-19,Retired,1999-09-30,Male,1,Single,,21,5,8,40900,1,Less than Monthly,40,1974
1814,17,Doctor,Computer Science,Other,2019-03-01,Went to another company,2014-03-02,Female,3,Married,4.0,26,19,20,100500,0,Weekly,40,1970
1815,11,Bachelor,Computer Science,Other,,,2018-01-28,Female,1,Single,6.0,24,5,17,78300,0,Weekly,40,1969
1816,13,Master,Business,Marketing,2019-12-26,Went to another company,2017-02-19,Male,2,Single,0.0,3,7,17,33100,1,No travel,40,1990
1817,8,Master,Business,Sales,2019-10-18,Fired,2018-12-23,Male,3,Married,4.0,28,1,2,60900,1,Weekly,40,1969
1818,7,Master,Business,Other,,,2017-07-16,Male,4,Married,3.0,22,9,19,98200,1,Weekly,40,1976
1819,11,Master,Finance,Other,,,2019-04-09,Male,1,Married,2.0,8,4,15,48800,1,Less than monthly,40,1990
1820,1,Bachelor,Business,Marketing,,,2017-09-08,Female,1,Married,2.0,6,9,10,32800,1,Weekly,40,1991
1821,3,Bachelor,Business,Other,,,2019-01-02,Female,1,Married,2.0,5,2,9,44600,1,Weekly,40,1991
1822,9,Bachelor,Finance,Other,,,2010-07-07,Male,2,Married,1.0,17,4,13,70000,2,weekly,40,1980
1823,5,Master,Finance,Other,,,2019-06-04,Female,2,Married,1.0,2,2,7,44900,1,,40,1992
1824,9,Master,Other,Accounting,2019-08-22,Went to another company,2019-01-20,Male,2,Married,2.0,7,3,12,67000,1,Weekly,40,1988
1825,8,Master,Computer Science,Marketing,,,2014-06-08,Female,3,Single,1.0,8,7,8,42200,1,monthly,40,1990
1826,10,Bachelor,Other,Other,,,2018-06-08,Female,2,Single,1.0,11,7,12,58600,0,Monthly,40,1983
1827,15,Bachelor,Other,Human Resources,,,2017-11-06,Female,1,,4.0,12,3,11,50200,0,Less than monthly,40,1986
1828,15,Bachelor,Finance,Other,2019-04-12,Retired,2015-06-10,Male,2,Married,,4,1,3,47700,0,Monthly,40,1993
1829,8,Master,Marketing,Accounting,,,2009-10-19,Female,3,Married,1.0,24,1,2,121800,1,monthly,40,1969
1830,7,Master,Business,Marketing,,,2014-11-28,Female,2,Married,1.0,16,2,6,48500,2,Less than Monthly,40,1980
1831,9,Bachelor,Marketing,Other,,,2012-07-23,Male,2,Single,0.0,8,7,12,53600,0,Monthly,40,1988
1832,8,Master,Technical Degree,Marketing,2019-03-01,Retired,2006-06-22,Male,4,Single,,16,2,9,58700,2,Weekly,40,1979
1833,8,Bachelor,Other,Other,2019-11-29,Went to another company,2018-09-14,Male,2,Single,1.0,4,18,37,47700,1,Monthly,40,1992
1834,17,Bachelor,Other,Accounting,,,2018-01-07,Male,2,Single,1.0,9,3,6,71000,1,Monthly,40,1986
1835,15,Bachelor,Marketing,Sales,,,2014-10-06,Female,3,Single,2.0,29,7,9,62700,2,Monthly,40,1966
1836,17,Bachelor,Computer Science,Information Technology,2019-02-08,Fired,2017-02-27,Male,1,Married,2.0,14,9,10,66600,2,,40,1979
1837,4,Doctor,Life Sciences,Accounting,,,2016-08-30,Female,2,Married,2.0,10,2,9,73200,1,,40,1987
1838,5,Bachelor,Marketing,Sales,2019-08-09,Went to another company,2018-10-29,Female,2,Single,3.0,15,1,5,37700,1,Weekly,40,1979
1839,10,Bachelor,Business,Other,,,2019-08-09,Female,2,Married,4.0,12,1,3,60400,3,,40,1982
1840,8,Bachelor,Other,Human Resources,,,2017-04-24,Male,1,Single,0.0,3,3,10,38500,1,Weekly,40,1994
1841,8,Master,Other,Human Resources,,,2018-01-18,Male,3,Married,5.0,16,2,7,68300,3,,40,1979
1842,17,Associate,Other,Other,,,2018-09-12,Male,2,Single,1.0,9,1,5,55300,1,,40,1986
1843,12,Bachelor,Computer Science,Sales,2019-12-26,Retired,2004-09-05,Male,2,Divorced,,16,2,5,38800,2,Monthly,40,1980
1844,10,Master,Business,Other,2019-05-03,Went to another company,2011-05-28,Female,3,Single,2.0,33,1,1,123600,0,No travel,40,1964
1845,10,Bachelor,Finance,Marketing,,,2017-01-18,Male,1,Married,2.0,12,2,11,39200,3,Monthly,40,1983
1846,12,Bachelor,Finance,Other,,,2016-01-25,Female,3,Married,4.0,23,1,1,91900,4,Monthly,40,1975
1847,10,Master,Computer Science,Sales,,,2009-12-14,Male,3,Married,1.0,24,3,9,54100,1,Weekly,40,1974
1848,12,Associate,Finance,Marketing,,,2014-11-11,Female,1,Married,4.0,24,1,1,55900,6,,40,1973
1849,5,Bachelor,Technical Degree,Sales,,,2018-10-06,Female,1,Married,2.0,17,1,4,36400,5,Monthly,40,1981
1850,13,Bachelor,Finance,Other,,,2018-01-03,Male,1,Divorced,3.0,17,4,5,63600,0,Monthly,40,1981
1851,10,Bachelor,Marketing,Information Technology,,,2019-02-15,Female,1,Single,1.0,2,1,3,46700,1,No travel,40,1994
1852,8,Associate,Other,Other,2019-11-11,Went to another company,2011-07-12,Female,1,Married,1.0,18,1,3,65500,1,No travel,40,1980
1853,11,Bachelor,Business,Other,2019-02-19,Went to another company,2017-04-14,Male,1,,2.0,19,16,32,67500,2,No travel,40,1977
1854,18,Bachelor,Marketing,Sales,2019-06-26,Went to another company,2017-10-17,Female,1,Married,1.0,2,2,10,23300,2,No travel,40,1993
1855,7,Master,Computer Science,Marketing,,,2015-10-09,Female,4,Single,4.0,33,1,2,97100,1,Weekly,40,1965
1856,12,Master,Marketing,Information Technology,,,2009-04-19,Male,5,Divorced,2.0,30,4,8,156400,2,Monthly,40,1964
1857,11,Bachelor,Other,Sales,,,2019-02-10,Male,3,Single,1.0,3,1,5,29100,1,Monthly,40,1991
1858,6,Bachelor,Technical Degree,Marketing,,,2017-05-05,Female,1,Married,0.0,3,6,7,30000,1,weekly,40,1991
1859,11,Bachelor,Other,Accounting,2019-09-02,Retired,2019-08-10,Female,1,Married,,1,5,9,51000,3,,40,1995
1860,5,Associate,Marketing,Accounting,,,2019-08-24,Male,3,Married,3.0,9,1,7,78100,1,No travel,40,1987
1861,7,Bachelor,Other,Accounting,2019-11-28,Went to another company,2019-07-07,Female,1,Married,0.0,1,13,14,51000,1,Monthly,40,1995
1862,1,Master,Business,Sales,2019-12-09,Went to another company,2016-12-23,Male,2,Married,3.0,15,2,9,37700,2,Weekly,40,1982
1863,9,Bachelor,Marketing,Other,,,2008-06-07,Female,3,Divorced,0.0,12,2,6,66400,3,,40,1981
1864,10,Bachelor,Technical Degree,Accounting,,,2011-08-03,Male,3,Married,3.0,29,4,12,141100,1,Monthly,40,1967
1865,14,Doctor,Other,Marketing,,,2019-01-28,Male,2,Divorced,2.0,6,2,4,36100,1,Less than Monthly,40,1990
1866,3,Bachelor,Other,Information Technology,,,2014-10-14,Male,2,Married,0.0,6,2,6,57800,0,Weekly,40,1992
